NSID,W1GrssyrMP,W1yschat1,W1wrk1aMP,W1condur5MP,W1hea2MP,W1NoldBroHS,W1InCarHH,W1hous12HH,W1usevcHH,W1hiqualmum,W1wrkfulldad,W1wrkfullmum,W1ch0_2HH,W1ch3_11HH,W1ch12_15HH,W1ch16_17HH,W1IndSchool,W1marstatmum,W1famtyp2,W1nssecfam,W1ethgrpYP,W1heposs9YP,W1hwndayYP,W1truantYP,W1alceverYP,W1bulrc,W1disabYP,W2ghq12scr,W2disc1YP,W2depressYP,W6JobYP,W6UnivYP,W6EducYP,W6Apprent1YP,W6acqno,W6gcse,W6als,W6OwnchiDV,W6DebtattYP,W8DDEGP,W8DGHQSC,W8DAGEYCH,W8DMARSTAT,W8DACTIVITYC,W8DWRK,W8CMSEX,W8TENURE,W8QMAFI,W8GROW,W8PUSA
NS10633R,21000,30,1,1,1,0,1,2,1,15,1,1,0,0,1,0,0,2,0,3,1,1,3,1,1,1,3,0,2,2,1,2,2,2,9,4,4,2,14,0,9,4,1,1,1,2,4,3,150,18000
NS17582F,-91,45,10,2,2,0,1,2,1,20,3,3,0,0,2,0,0,2,0,-99,4,1,3,2,2,1,3,2,2,3,1,2,1,2,3,2,1,2,14,1,2,-1,2,1,1,2,5,2,298.08,18000
NS10990M,15025.92,34,1,1,1,1,1,6,1,6,1,1,0,1,1,0,0,2,0,3,1,2,4,2,1,1,3,0,2,1,1,2,1,2,9,4,4,2,17,1,0,-1,1,1,1,2,4,2,326.92,18000
NS10820Y,10000,30,3,1,2,0,1,1,1,-98,1,-98,0,0,1,0,0,-98,1,1,1,1,5,2,1,1,3,0,2,2,1,2,2,2,9,4,4,2,11,1,1,-1,1,1,1,2,4,2,384.62,18000
NS13470Z,14400,30,1,1,2,0,1,2,1,15,1,2,0,0,1,1,0,2,0,2,1,1,3,2,1,1,3,1,2,1,1,1,-91,-91,1,4,4,2,16,-1,1,-1,1,1,1,2,2,2,461.54,18000
NS18927Y,16257.8,42,1,1,2,3,1,2,1,2,1,1,1,0,1,0,0,3,0,2,1,2,4,2,1,1,2,1,2,3,1,1,-91,-91,9,4,4,2,12,0,1,-1,2,1,1,2,7,1,462.12,18000
NS22994S,19500,36,1,1,2,0,1,1,1,4,1,1,0,0,1,0,0,2,0,-94,1,2,4,2,1,2,3,2,2,3,1,2,2,2,9,4,4,2,10,-1,11,-1,1,1,1,2,4,2,519.23,18000
NS17903J,36000,40,1,1,2,1,1,2,1,1,1,1,0,1,1,0,1,5,0,1,1,1,5,2,2,2,3,1,2,1,1,1,-91,-91,1,4,4,2,18,-1,1,-1,2,1,1,1,2,1,1634.62,18000
NS18143Q,6791.2,43,2,1,2,2,1,2,1,15,-98,2,0,1,2,0,0,4,1,3,1,3,2,2,1,2,3,0,2,1,1,2,2,2,9,4,4,2,13,-1,3,1,1,9,2,2,4,2,57.74,18450
NS13675J,-1,36,1,1,2,3,1,2,1,7,1,1,0,3,1,1,0,2,0,2,1,3,-1,2,2,2,3,0,2,1,1,2,2,2,9,4,4,2,9,1,0,0,1,10,2,2,2,2,-1,18500
NS23397D,-92,19,1,1,2,1,1,2,1,5,-98,1,0,1,1,0,0,2,1,-99,2,3,-91,1,1,1,3,4,1,3,1,2,2,2,9,4,4,2,12,-1,4,1,2,9,2,2,4,3,-1,18500
NS16756K,-999,39,1,1,2,0,1,2,1,15,2,1,0,0,2,0,0,2,0,4,1,1,2,2,1,2,3,0,2,2,1,2,2,2,9,4,4,2,8,0,2,2,1,9,2,2,2,3,-1,18500
NS25920N,6175,37,2,1,2,0,1,2,1,16,1,2,0,0,1,1,0,2,0,4,1,3,3,2,2,2,3,0,2,1,1,2,2,2,9,4,4,2,10,0,0,-1,1,1,1,1,2,1,583,18645
NS17273F,13689,35,2,1,2,1,1,2,1,15,1,2,0,1,1,0,0,2,0,3,1,1,3,2,1,1,3,1,2,1,1,1,-91,-91,1,4,4,2,16,1,0,-1,1,1,1,1,2,2,827.48,18727
NS23098Y,-91,44,10,1,2,2,1,2,1,15,1,3,1,1,1,0,0,2,0,5,1,2,5,2,-1,-92,3,0,2,2,1,2,2,2,9,4,4,2,16,1,0,-1,1,2,1,1,4,1,-1,19000
NS22116W,19000,39,1,1,2,0,1,2,1,3,1,1,0,0,1,0,0,2,0,2,1,2,3,2,1,1,3,0,2,1,2,1,-91,-91,1,4,4,2,9,-1,1,-1,1,1,1,1,4,2,317.31,19000
NS17834R,13200,40,2,1,1,1,1,2,1,3,1,2,0,1,1,0,0,2,0,1,1,1,2,2,1,1,3,2,2,1,2,1,-91,-91,1,4,4,2,15,1,6,-1,1,1,1,1,4,2,423.08,19000
NS24655A,-91,33,10,1,2,1,1,8,1,9,1,3,0,1,1,0,0,2,0,5,1,2,4,2,2,1,3,1,2,2,2,1,-91,-91,9,4,4,2,12,1,2,-1,1,1,1,2,2,2,442.31,19000
NS12913A,-1,33,1,1,2,1,1,1,1,1,1,1,0,0,2,0,0,2,0,4,1,2,4,2,1,2,3,0,2,1,2,1,-91,-91,1,4,4,2,15,-1,0,-1,1,1,1,2,4,2,461.89,19000
NS18603Y,9438,31,1,1,1,2,1,2,1,15,-98,1,0,1,2,0,0,5,1,3,1,2,5,2,2,1,2,2,2,2,1,2,2,2,9,4,4,2,12,0,1,-1,1,1,1,2,4,3,526.44,19000
NS12023A,-1,45,1,1,1,0,1,2,1,6,1,3,0,0,2,0,0,2,0,2,1,2,4,2,-92,2,1,1,2,2,1,1,-91,-91,1,4,4,2,17,0,2,-1,1,1,1,1,4,1,596.15,19000
NS13659Z,9696,38,1,1,2,0,1,2,1,15,1,1,0,0,1,1,0,2,0,2,1,1,3,2,1,2,3,1,2,1,1,1,-91,-91,1,4,4,2,11,1,0,-1,1,2,1,2,4,2,-1,20000
NS21520X,-1,32,2,1,2,1,1,4,1,9,1,2,0,0,2,0,0,2,0,5,1,3,3,2,-1,1,3,0,-1,1,1,2,1,2,9,4,4,2,8,-1,4,0,2,9,2,2,2,2,-1,20000
NS19114D,-91,35,10,1,2,3,1,2,1,2,1,3,0,2,2,0,0,2,0,-99,4,1,5,2,2,2,3,0,-1,2,2,1,-91,-91,1,4,4,2,16,1,4,-1,2,2,1,2,5,2,-1,20000
NS19420A,-92,34,1,1,2,1,1,2,1,8,1,1,0,0,2,1,0,2,0,5,3,1,3,2,2,1,3,4,1,3,1,2,1,2,9,4,4,2,11,1,1,-1,2,2,1,2,2,1,-1,20000
NS10573S,6266,41,2,1,2,1,1,2,1,15,1,2,0,1,1,0,0,2,0,2,1,1,4,2,-1,2,3,0,2,1,1,2,2,2,9,4,4,2,9,-1,0,0,2,1,1,2,2,2,272.6,20000
NS20499W,7878,38,2,1,2,1,1,2,1,15,1,2,0,0,2,0,0,2,0,5,1,2,1,2,1,2,1,0,2,2,1,2,1,2,9,4,4,2,11,-1,0,-1,2,1,1,1,4,2,294.52,20000
NS21627G,-999,44,1,1,1,1,4,6,1,15,1,1,1,1,1,0,0,2,0,4,1,3,4,2,1,2,2,3,2,2,1,2,2,2,9,4,4,2,12,0,0,-1,2,1,1,1,4,1,300,20000
NS16334K,6864,40,2,1,2,1,1,2,1,4,1,2,0,1,1,0,0,2,0,7,1,1,3,2,1,2,3,0,2,2,2,2,1,2,3,4,1,2,13,1,4,-1,2,1,1,2,2,1,334.62,20000
NS11802G,-91,-99,9,1,1,1,1,2,1,4,1,3,0,1,1,0,0,2,0,-99,1,-99,-99,-99,-99,-99,3,4,2,3,1,2,2,2,9,4,4,2,15,-1,0,-1,1,1,1,2,4,1,355.77,20000
NS10284G,6676.8,36,2,1,2,1,1,2,1,14,1,2,0,1,1,1,0,2,0,2,1,4,2,2,2,2,3,0,1,1,1,2,2,2,9,4,4,2,12,0,0,1,1,1,1,1,5,1,375,20000
NS20729Q,-91,47,10,1,2,1,1,2,1,7,1,3,0,0,2,1,0,2,0,1,1,1,5,2,2,1,3,1,2,2,1,2,1,2,2,4,4,2,11,1,0,-1,1,1,1,2,2,1,384.62,20000
NS22448N,17500,31,2,1,2,0,1,2,1,2,1,2,0,0,1,1,0,2,0,2,1,2,-91,2,1,1,3,6,2,3,2,1,-91,-91,1,4,4,2,14,0,8,-1,1,1,1,2,4,3,451.92,20000
NS10437R,6240,42,2,1,1,1,1,2,1,8,1,2,0,1,1,0,0,2,0,1,1,1,3,2,2,1,3,0,2,2,2,1,-91,-91,2,4,4,2,12,0,1,-1,2,1,1,2,2,1,500.79,20000
NS25966Y,7020,31,2,1,2,2,1,2,1,19,1,2,0,0,3,0,0,2,0,1,1,1,3,2,1,1,3,0,2,2,2,1,-91,-91,1,4,4,2,10,1,10,-1,1,1,1,2,4,2,580.37,20000
NS16053R,17989.4,36,1,1,2,0,1,2,1,2,1,1,0,0,1,1,0,2,0,-94,1,2,4,1,2,1,3,0,2,1,2,1,-91,-91,1,4,4,2,16,1,0,-1,1,1,1,1,7,1,604.31,20000
NS13811R,-92,41,1,1,1,1,1,2,1,-98,1,-98,0,1,1,0,0,-98,1,5,1,1,3,2,2,1,3,6,2,4,1,1,-91,-91,1,4,4,2,16,1,3,-1,1,1,1,2,2,1,682.69,20000
NS18945K,20000,36,2,1,2,0,1,2,1,2,1,2,0,0,1,0,0,2,0,2,1,1,4,2,2,2,3,1,2,1,2,2,2,2,9,4,4,2,15,0,0,-1,1,1,1,2,4,2,717.78,20000
NS10967L,26000,40,1,1,2,0,1,2,1,15,1,1,0,0,1,0,0,2,0,1,1,1,3,2,1,2,3,1,2,1,1,2,1,1,9,4,4,2,15,-1,1,-1,1,2,1,1,2,1,-1,21000
NS15216A,-91,42,10,1,2,1,1,1,1,20,1,3,0,1,1,0,0,2,0,-99,1,4,2,-1,2,1,3,7,2,4,1,2,1,1,9,4,4,2,13,0,4,-1,1,2,1,1,4,1,-1,21000
NS20830C,-91,29,10,1,1,3,1,4,1,4,1,3,1,1,2,0,0,2,0,4,1,2,1,1,2,1,1,1,2,1,2,2,2,2,9,4,4,2,10,0,5,4,2,9,2,2,2,2,-1,21000
NS23618E,-91,31,9,2,1,0,1,5,2,9,-98,3,0,0,1,1,0,5,1,6,1,3,-1,-1,1,1,3,0,2,1,2,2,2,2,9,4,4,2,6,-1,7,1,1,1,1,2,2,4,139.72,21000
NS20618S,-91,37,10,1,2,1,1,1,1,15,1,3,0,1,1,0,0,2,0,5,1,2,2,-1,1,2,3,0,2,1,1,2,2,2,9,4,4,2,10,-1,10,2,4,1,1,2,4,2,144.23,21000
NS12980J,21600,36,1,1,2,0,1,2,1,-98,1,-98,0,0,1,0,0,-98,1,2,1,2,1,2,2,-1,3,0,2,1,2,1,-91,-91,1,4,4,2,15,1,1,-1,1,1,1,1,2,1,384.62,21000
NS14963P,3120,35,2,1,2,3,1,2,1,6,1,2,0,3,2,0,0,2,0,1,1,1,2,2,2,1,3,1,2,1,1,2,2,2,9,4,4,2,17,1,2,-1,1,5,2,1,4,2,-1,22000
NS10803M,16680,45,1,1,2,1,1,2,1,4,1,1,0,1,1,0,0,3,0,6,1,3,3,2,1,2,3,0,2,1,2,2,2,2,9,4,4,2,10,-1,0,-1,1,1,1,2,2,1,251.25,22000
NS16469B,-91,34,10,1,2,0,1,2,1,15,1,3,0,0,1,2,0,2,0,4,1,2,2,2,1,2,3,0,2,1,1,1,-91,-91,1,4,4,2,16,1,9,0,1,1,1,2,7,4,288.46,22000
NS12377J,9516,40,1,1,2,1,1,2,1,20,1,1,0,0,2,0,0,2,0,2,1,3,3,2,2,2,3,1,2,1,2,1,-91,-91,1,4,4,2,12,-1,0,-1,2,1,1,1,2,2,346.15,22000
NS24769B,27996.8,40,1,1,1,1,1,2,1,6,1,2,0,1,1,0,0,2,0,3,1,3,3,2,1,1,3,0,2,2,1,2,2,2,9,4,4,2,10,0,5,-1,1,1,1,2,2,2,349.88,22000
NS14858Y,7807.8,37,2,1,2,1,1,2,1,6,1,2,0,1,1,0,0,2,0,2,1,1,4,2,2,2,3,5,2,4,1,2,1,2,9,4,4,2,10,1,6,-1,1,1,1,2,4,2,390.38,22000
NS11220F,9204,36,1,1,2,2,1,2,1,20,1,1,0,2,1,0,0,3,0,4,1,2,1,2,1,1,3,6,1,3,2,1,-91,-91,1,4,4,2,14,0,0,-1,1,1,1,1,2,1,461.54,22000
NS16457E,5304,39,2,1,1,0,1,2,1,16,1,2,0,0,2,0,0,2,0,5,1,2,4,2,2,1,3,0,2,1,1,1,-91,-91,1,4,4,2,8,1,0,-1,1,1,1,2,2,1,461.54,22000
NS19901Y,7133.88,38,2,2,1,0,1,2,2,7,3,2,0,0,1,0,0,2,0,3,1,1,4,2,1,2,3,1,2,3,2,1,-91,-91,1,4,4,2,12,1,0,-1,1,1,1,1,4,1,469.23,22000
NS10576W,33600,24,1,1,2,-99,1,1,1,-99,1,3,0,1,1,0,0,2,0,3,1,2,2,2,2,2,-99,5,2,3,1,1,-91,-91,1,4,4,2,9,1,1,-1,1,1,1,1,4,2,550,22000
NS25438F,20280,41,1,1,2,-99,1,2,1,-99,1,2,0,1,1,0,0,2,0,5,1,2,3,2,1,2,-99,3,2,2,2,1,-91,-91,1,4,4,2,13,1,1,-1,1,1,1,1,2,2,576.92,22000
NS13054F,16700,36,1,1,2,1,1,2,1,4,1,1,0,1,1,0,0,2,0,1,1,1,2,2,1,1,3,2,2,2,1,1,-91,-91,1,4,4,2,15,1,0,-1,1,1,1,1,4,1,634.62,22000
NS15200Z,-1,45,3,1,2,1,1,2,1,9,1,1,0,1,1,0,1,2,0,2,1,2,5,2,1,2,3,0,2,1,2,1,-91,-91,1,4,4,2,13,0,0,-1,1,1,1,1,2,2,961.54,22000
NS21376X,8259.68,42,2,1,1,2,1,4,2,16,2,2,0,1,2,0,0,2,0,6,1,3,4,2,1,2,1,0,2,2,1,2,2,2,3,4,1,2,12,-1,0,-1,1,9,2,2,4,1,-1,23000
NS17824X,27705.6,38,1,1,2,0,1,2,1,16,1,1,0,0,1,0,0,2,0,3,1,1,2,1,1,1,3,8,2,3,1,2,2,2,9,4,4,2,11,-1,1,1,4,9,2,2,5,3,150,23000
NS15656M,-1,39,2,1,2,2,1,1,1,1,-98,2,0,2,1,0,0,6,1,2,1,2,3,2,2,2,3,0,2,1,1,2,2,2,9,4,4,2,18,1,0,-1,1,1,1,1,4,2,369.52,23000
NS14081G,33600,39,1,1,2,0,1,2,1,4,1,1,0,0,1,1,0,2,0,2,1,2,4,1,1,-1,3,2,-1,3,2,1,-91,-91,1,4,4,2,18,0,0,-1,1,1,1,1,4,3,528.85,23000
NS24895H,20000,39,1,1,2,0,-999,-999,-91,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,1,1,3,2,2,2,2,0,2,1,2,1,-91,-91,1,4,4,2,16,1,0,-1,1,1,1,1,5,2,961.54,23000
NS23299D,10140,33,1,1,1,2,1,4,1,15,-99,1,0,2,1,0,0,3,0,3,1,1,0,2,2,2,3,1,2,1,1,1,-91,-91,1,4,4,2,3,-1,0,-1,1,1,1,2,4,1,528.85,23500
NS17012H,-91,47,10,1,1,1,1,4,1,7,3,3,0,0,2,0,0,2,0,3,-92,1,5,2,2,1,3,1,2,2,2,2,1,2,4,4,2,2,7,1,0,-1,1,1,1,2,4,2,103.93,24000
NS16598L,650,34,2,1,2,2,1,2,1,13,1,2,0,1,3,0,0,2,0,1,1,2,3,2,1,1,3,7,2,3,1,1,-91,-91,1,4,4,2,14,1,8,-1,1,5,2,2,5,3,140,24000
NS25725P,9152,38,1,1,2,0,1,2,1,15,1,1,0,0,1,1,0,5,0,2,1,1,3,2,1,1,3,3,2,3,2,2,2,2,9,4,4,1,8,0,0,2,1,1,1,2,4,2,269.23,24000
NS25717X,-1,33,1,1,1,1,1,2,1,15,1,2,0,1,1,1,0,2,0,1,1,3,2,2,1,1,3,0,2,1,1,2,1,2,9,4,4,2,12,0,2,-1,2,1,1,2,2,1,282.69,24000
NS21622B,14045.2,41,1,1,1,0,1,4,1,20,1,1,0,0,1,0,0,2,0,6,1,2,4,2,2,2,3,0,2,1,1,2,2,2,9,4,4,2,15,-1,1,-1,1,1,1,2,7,3,363.94,24000
NS11533K,-92,40,1,1,2,-99,1,2,1,-99,1,1,0,0,1,0,0,2,0,5,1,2,3,2,1,1,-99,0,2,2,1,2,1,2,3,4,1,2,11,0,0,-1,1,1,1,1,4,1,461.54,24000
NS14159J,-91,41,10,1,1,1,1,2,1,15,3,3,0,1,1,1,0,2,0,2,1,1,3,2,2,-1,3,0,-1,2,2,1,-91,-91,1,4,4,2,17,1,0,-1,1,1,1,1,4,1,508.08,24000
NS14508T,16389.88,40,1,1,1,1,1,2,1,7,1,1,0,0,2,0,0,2,0,2,1,1,2,2,1,1,2,1,2,1,2,1,-91,-91,1,4,4,2,16,1,0,-1,2,1,1,1,2,2,692.31,24000
NS19784D,-91,40,10,1,2,1,1,2,1,15,1,3,0,1,1,1,0,2,0,3,1,3,3,2,1,1,3,0,2,2,2,1,-91,-91,1,4,4,2,16,1,9,-1,1,1,1,1,4,1,865.38,24000
NS25723M,18105,43,1,1,2,2,1,2,1,2,1,1,0,2,1,0,0,2,0,2,1,4,2,2,2,2,3,0,2,1,1,2,1,1,9,4,4,2,7,1,2,-1,1,1,1,1,2,1,480.77,24200
NS11459D,18200,39,1,1,2,1,1,2,1,2,1,2,0,1,1,0,0,2,0,5,1,1,3,2,1,2,3,0,2,1,1,2,2,1,8,4,3,2,7,-1,0,-1,1,1,1,1,4,1,471.15,24500
NS10645N,26000,38,1,1,2,1,1,2,1,4,1,1,0,1,1,0,0,2,0,1,1,2,3,2,1,1,3,1,2,1,1,2,2,2,9,4,4,2,11,1,0,-1,2,5,2,2,2,2,-1,25000
NS15636Y,15600,31,1,1,1,2,1,2,1,2,-98,1,0,1,2,0,0,6,1,1,1,1,-91,2,1,2,1,0,2,1,1,2,2,2,9,4,4,2,13,-1,1,-1,1,5,2,1,4,1,-1,25000
NS22648S,13715.52,45,1,1,2,0,1,2,2,20,-98,1,0,0,1,1,0,1,1,7,2,1,2,2,2,2,3,0,-1,2,1,2,1,2,9,4,4,2,14,-1,-1,0,2,4,2,2,2,-1,-1,25000
NS10757M,-91,36,10,1,2,1,1,1,1,15,1,3,0,1,2,0,0,2,0,6,8,1,4,2,2,1,3,0,1,1,2,2,1,2,3,4,1,2,7,-1,0,-1,2,2,1,1,1,1,-1,25000
NS14445R,10316.8,35,1,1,2,0,1,2,1,15,1,1,0,0,1,1,0,2,0,2,1,3,4,2,1,2,3,0,2,1,1,2,2,2,9,4,4,2,10,0,2,-1,1,1,1,2,2,1,394.62,25000
NS20319M,4420,31,3,1,2,1,1,2,1,15,1,2,0,0,2,0,0,2,0,3,1,2,3,2,1,1,3,2,1,1,2,1,-91,-91,1,4,4,2,14,1,10,-1,1,1,1,1,4,2,480.77,25000
NS15232K,8196,-99,2,1,1,0,1,2,1,5,-98,2,0,0,1,1,0,5,1,3,1,-99,-99,-99,-99,-99,3,0,2,1,1,2,1,1,9,4,4,2,12,0,0,-1,1,1,1,1,4,2,500,25000
NS17716C,14690,28,2,1,2,1,1,2,1,1,1,2,0,1,1,0,0,2,0,2,1,1,2,2,2,2,3,1,2,2,2,2,1,2,9,4,4,2,10,0,0,-1,1,1,1,2,4,1,615.94,25000
NS22289N,14400,32,1,1,2,0,1,2,1,15,1,1,0,0,2,0,0,2,0,4,2,2,2,2,2,2,3,0,2,1,1,2,1,2,9,4,4,2,15,-1,4,-1,1,1,1,1,4,4,490.38,25500
NS14698X,15974.4,32,1,2,2,0,1,6,1,-98,1,-98,0,0,1,0,0,-98,1,7,1,1,1,1,1,1,2,5,2,2,2,2,2,2,9,4,4,1,15,-1,5,8,1,9,2,2,4,2,-1,26000
NS25633E,-1,41,1,1,2,2,1,2,1,5,1,1,0,1,4,0,1,2,0,2,1,1,5,2,1,1,2,0,2,1,2,1,-91,-91,1,4,4,2,14,-1,9,-1,1,2,1,1,4,4,-1,26000
NS17957L,-91,40,6,1,2,2,1,2,1,15,1,3,0,2,1,1,0,2,0,1,1,1,4,2,2,2,3,0,2,1,2,1,-91,-91,2,4,4,2,9,-1,6,-1,1,1,1,2,4,2,461.54,26000
NS12991E,6175,39,2,1,2,1,1,2,1,20,1,2,0,0,2,0,0,2,0,5,1,-1,3,2,1,2,3,0,2,1,1,1,-91,-91,1,4,4,2,11,1,3,-1,1,1,1,2,2,2,500,26000
NS26074R,-3,35,2,1,2,0,1,2,1,2,1,2,0,0,1,1,0,2,0,2,1,2,4,2,1,2,3,0,2,1,2,1,-91,-91,1,4,4,2,11,1,2,-1,1,1,1,1,4,2,500,26000
NS11019R,5166.72,39,2,1,2,0,1,2,2,13,1,2,0,0,1,0,0,2,0,-99,5,2,5,2,2,1,3,0,2,2,2,1,-91,-91,1,4,4,2,15,1,2,-1,2,1,1,2,5,1,513.63,26000
NS18396W,22800,33,1,1,1,0,1,2,1,2,1,1,0,0,1,1,0,2,0,2,1,1,3,2,1,1,2,0,2,1,1,2,2,2,9,4,4,2,13,1,1,-1,1,1,1,1,5,2,519.23,26000
NS19937N,8736,44,2,1,2,2,1,4,1,17,2,2,0,1,2,0,0,2,0,7,7,1,3,2,2,2,3,1,2,1,2,1,-91,-91,1,4,4,2,16,1,-1,2,2,1,1,1,4,1,528.85,26000
NS19634D,2691,33,2,1,2,2,1,2,1,13,1,2,0,1,2,0,0,2,0,4,1,2,4,2,1,1,3,5,2,4,2,1,-91,-91,1,4,4,2,11,1,1,-1,2,1,1,2,2,2,630.02,26000
NS21629J,15051.4,40,1,1,2,0,1,6,1,17,2,1,0,0,1,0,0,3,0,3,1,2,4,2,2,2,3,0,2,2,1,2,1,2,9,4,4,2,11,-1,0,0,1,4,2,2,3,3,-1,27000
NS15246J,4290,38,2,1,2,1,1,1,1,19,1,2,0,1,1,1,0,2,0,3,4,1,4,2,2,1,1,7,1,4,1,1,-91,-91,1,4,4,2,5,1,2,0,2,9,2,2,1,1,-1,27000
NS18853A,-92,37,2,1,2,1,1,2,1,15,1,2,0,1,1,1,0,2,0,2,1,1,4,2,1,1,3,3,2,2,1,2,2,2,9,4,4,2,12,1,2,-1,1,1,1,2,4,2,300,27000
NS15141B,-92,37,4,1,2,0,1,2,1,9,1,2,0,0,2,0,0,2,0,1,1,1,5,2,1,1,3,3,2,2,2,1,-91,-91,1,4,4,2,17,1,2,-1,1,1,1,1,2,1,403.85,27000
NS23523R,8008,27,2,1,2,0,1,2,1,9,1,2,0,0,1,0,0,2,0,5,1,2,2,2,2,1,3,0,2,2,1,1,-91,-91,2,4,4,2,9,0,3,0,1,9,2,2,2,3,480.77,27000
NS13716V,-92,34,1,1,2,1,1,2,1,2,1,1,0,0,2,0,0,2,0,2,1,1,4,2,1,1,3,7,2,3,2,1,-91,-91,1,4,4,2,13,1,9,-1,1,1,1,2,2,2,704.16,27000
NS21737D,-91,42,10,1,2,1,1,2,1,7,1,3,0,1,1,0,0,2,0,1,1,1,4,2,1,2,2,0,2,1,2,1,-91,-91,1,4,4,2,16,1,0,-1,1,1,1,1,2,1,863.46,27000
NS22280D,7581.6,22,2,1,2,0,1,2,1,16,1,2,0,0,1,0,0,2,0,2,1,2,3,2,1,1,3,-92,2,1,1,2,2,2,9,4,4,2,12,-1,2,1,2,1,1,2,2,3,187.85,27170
NS20890V,7200,38,2,1,1,1,1,2,1,8,1,2,0,1,1,0,0,2,0,4,1,1,5,2,1,1,3,0,2,1,2,1,-91,-91,1,4,4,2,15,1,0,-1,1,1,1,1,2,2,500,27500
NS11542D,9453.6,31,1,1,2,1,1,2,1,16,1,1,0,1,1,0,0,3,0,2,1,1,-91,-1,1,1,3,0,2,2,2,2,2,2,9,4,4,2,15,-1,0,0,2,9,2,2,3,3,-1,28000
NS14186P,-1,38,2,1,2,1,1,2,1,7,1,2,0,1,1,0,0,2,0,4,1,2,5,2,1,2,3,2,2,2,2,1,-91,-91,1,4,4,2,15,0,1,-1,1,2,1,1,2,1,-1,28000
NS23118T,-91,30,9,1,1,1,1,4,1,16,3,3,0,1,1,1,0,2,0,4,1,3,2,1,1,2,3,5,2,4,1,2,2,2,9,4,4,1,11,-1,0,0,2,1,1,2,4,3,115.38,28000
NS21250Z,10218,42,1,1,2,1,1,2,1,9,-98,1,0,1,1,0,0,5,1,3,1,2,2,2,2,2,3,1,2,4,1,2,2,2,9,4,4,2,6,0,1,-1,1,1,1,2,4,3,238,28000
NS10546M,10186.8,25,2,1,2,0,1,2,1,15,1,2,0,0,1,1,0,2,0,2,1,2,4,2,1,1,3,3,2,3,1,2,2,2,9,4,4,2,9,1,0,-1,1,1,1,2,4,1,422.12,28000
NS12942H,9669,32,2,1,2,0,1,2,1,15,1,2,0,0,1,1,0,2,0,1,1,1,5,2,1,-1,3,1,2,2,1,1,-91,-91,1,4,4,2,14,1,0,-1,1,1,1,2,2,1,480.77,28000
NS18123B,26000,43,2,1,2,0,1,2,1,4,1,2,0,0,2,0,1,2,0,1,1,2,5,2,2,2,3,0,2,2,2,1,-91,-91,1,4,4,2,11,1,0,-1,2,1,1,2,2,1,634.62,28000
NS13226D,30000,39,1,1,2,1,1,2,1,2,1,1,0,1,1,0,0,2,0,1,1,1,2,2,1,2,3,0,2,2,2,1,-91,-91,1,4,4,2,23,1,0,-1,2,1,1,1,2,1,730.77,28000
NS10253X,8785.92,12,2,1,2,0,1,2,1,16,1,2,0,0,1,1,0,2,0,5,1,2,2,1,1,2,2,0,2,1,1,2,2,2,9,4,4,2,9,0,5,-1,1,1,1,1,7,2,461.54,28500
NS12077C,4076.8,43,2,1,2,0,1,2,1,15,1,2,0,0,1,0,0,2,0,3,3,2,5,2,2,2,3,0,2,1,1,2,1,2,3,4,1,2,15,1,3,-1,1,1,1,1,2,2,480.77,28500
NS13330T,5868,25,2,1,2,0,1,2,1,15,1,2,0,0,1,0,0,2,0,7,1,4,0,2,1,2,2,0,1,1,1,2,1,1,9,4,4,1,17,0,6,7,1,1,1,1,4,2,346.15,29000
NS16415Z,25296,34,2,1,2,0,1,1,1,2,3,2,0,0,1,1,0,2,0,2,1,1,5,2,1,2,2,0,2,2,2,1,-91,-91,1,4,4,2,12,1,1,-1,1,1,1,2,1,2,442.31,29000
NS22187J,31200,46,1,1,2,1,1,2,1,15,1,1,0,1,1,0,0,2,0,2,1,2,5,2,2,1,3,5,2,3,2,1,-91,-91,1,4,4,2,10,1,1,-1,1,1,1,2,2,2,548.08,29000
NS21269D,2433.6,46,2,1,2,4,1,1,1,15,1,2,1,2,2,0,0,2,0,4,1,1,3,2,1,1,3,0,2,2,1,2,2,1,9,4,4,2,14,0,1,-1,2,1,1,2,2,1,596.15,29000
NS24164H,-92,40,1,1,2,0,1,1,1,16,1,2,0,0,1,1,0,2,0,6,1,2,5,2,2,2,3,2,2,1,1,1,-91,-91,9,4,4,2,10,-1,0,-1,2,1,1,2,2,1,536.35,29950
NS19490M,24096,31,2,1,2,0,1,2,1,7,1,2,0,0,1,0,0,2,0,1,1,-1,1,1,1,2,3,3,2,-1,2,2,1,2,9,4,4,2,9,-1,0,-1,1,2,1,2,2,2,-1,30000
NS15087J,9547.2,29,2,1,2,0,1,2,1,15,1,2,0,0,1,1,0,2,0,1,1,2,5,2,1,2,3,4,2,3,1,2,2,2,9,4,4,2,11,0,2,-1,1,2,1,2,4,1,-1,30000
NS19111A,-91,33,10,1,2,0,1,2,1,7,1,3,0,0,1,0,0,2,0,2,1,3,3,2,-92,1,3,4,2,2,1,2,1,2,9,4,4,2,4,0,6,1,2,9,2,2,4,2,-1,30000
NS19062X,19152,30,1,1,2,0,1,1,1,5,1,1,0,0,1,0,1,2,0,2,1,1,5,2,1,1,3,1,1,3,2,2,2,2,9,4,4,2,12,-1,2,-1,1,1,1,1,5,1,250,30000
